unique_id,node_type,original_dataset,properties,timestamp
TND_PRO_007414,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.32"", ""src_port"": ""44941"", ""dst_ip"": ""192.168.35.203"", ""dst_port"": ""80"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""OTH"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""40"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007415,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.31"", ""src_port"": ""63385"", ""dst_ip"": ""192.168.35.53"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S0"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007416,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.32"", ""src_port"": ""53938"", ""dst_ip"": ""192.168.1.180"", ""dst_port"": ""22"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""1.067489"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""RSTO"", ""missed_bytes"": ""0"", ""src_pkts"": ""2"", ""src_ip_bytes"": ""84"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""88"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007417,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.32"", ""src_port"": ""57551"", ""dst_ip"": ""192.168.1.195"", ""dst_port"": ""139"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S0"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007418,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.31"", ""src_port"": ""34618"", ""dst_ip"": ""192.168.1.169"", ""dst_port"": ""5440"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""3e-06"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""REJ"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""1"", ""dst_ip_bytes"": ""40"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007419,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.31"", ""src_port"": ""33477"", ""dst_ip"": ""192.168.35.76"", ""dst_port"": ""80"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""OTH"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""40"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007420,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.31"", ""src_port"": ""58402"", ""dst_ip"": ""192.168.1.169"", ""dst_port"": ""5550"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""2e-06"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""REJ"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""1"", ""dst_ip_bytes"": ""40"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007421,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.32"", ""src_port"": ""44389"", ""dst_ip"": ""192.168.1.180"", ""dst_port"": ""4449"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S0"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007422,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.32"", ""src_port"": ""53927"", ""dst_ip"": ""192.168.1.195"", ""dst_port"": ""21"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S0"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007423,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.31"", ""src_port"": ""38016"", ""dst_ip"": ""192.168.35.152"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S0"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007424,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.32"", ""src_port"": ""59717"", ""dst_ip"": ""192.168.1.195"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.009211"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""RSTO"", ""missed_bytes"": ""0"", ""src_pkts"": ""2"", ""src_ip_bytes"": ""84"", ""dst_pkts"": ""1"", ""dst_ip_bytes"": ""44"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007425,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.32"", ""src_port"": ""57551"", ""dst_ip"": ""192.168.1.180"", ""dst_port"": ""8888"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S0"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007426,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.32"", ""src_port"": ""59986"", ""dst_ip"": ""192.168.35.126"", ""dst_port"": ""80"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""OTH"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""40"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007427,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.31"", ""src_port"": ""38016"", ""dst_ip"": ""192.168.35.166"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S0"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007428,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.32"", ""src_port"": ""33109"", ""dst_ip"": ""192.168.35.95"", ""dst_port"": ""80"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""OTH"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""40"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007429,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.31"", ""src_port"": ""58403"", ""dst_ip"": ""192.168.1.180"", ""dst_port"": ""2135"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S0"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007430,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.32"", ""src_port"": ""57550"", ""dst_ip"": ""192.168.1.190"", ""dst_port"": ""19780"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""5e-06"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""REJ"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""1"", ""dst_ip_bytes"": ""40"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007431,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.31"", ""src_port"": ""34618"", ""dst_ip"": ""192.168.1.190"", ""dst_port"": ""50000"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""1.4e-05"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""REJ"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""1"", ""dst_ip_bytes"": ""40"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
TND_PRO_007432,Source IP,Processed_Network_dataset,"{""ts"": ""1556027414"", ""src_ip"": ""192.168.1.32"", ""src_port"": ""38500"", ""dst_ip"": ""192.168.1.152"", ""dst_port"": ""5950"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""4e-06"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""REJ"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""44"", ""dst_pkts"": ""1"", ""dst_ip_bytes"": ""40"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""scanning""}",2019-04-23T13:50:14Z
