edge_id,source_node,destination_node,relationship_type,temporal_ordering,relationship_properties,timestamp,confidence,dataset_source
EDG_102162,TND_PRO_003163,TND_PRO_003164,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1413, ""relative_time_seconds"": 1556740738.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740743.0, ""sequence_position"": 1413, ""sequence_duration"": 5.0}",2019-05-01T19:58:58Z,1.0,Processed_Linux_dataset
EDG_102163,TND_PRO_003164,TND_PRO_003165,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1414, ""relative_time_seconds"": 1556740743.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740748.0, ""sequence_position"": 1414, ""sequence_duration"": 5.0}",2019-05-01T19:59:03Z,1.0,Processed_Linux_dataset
EDG_102164,TND_PRO_003165,TND_PRO_003166,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1415, ""relative_time_seconds"": 1556740748.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740753.0, ""sequence_position"": 1415, ""sequence_duration"": 5.0}",2019-05-01T19:59:08Z,1.0,Processed_Linux_dataset
EDG_102165,TND_PRO_003166,TND_PRO_003167,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1416, ""relative_time_seconds"": 1556740753.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740758.0, ""sequence_position"": 1416, ""sequence_duration"": 5.0}",2019-05-01T19:59:13Z,1.0,Processed_Linux_dataset
EDG_102166,TND_PRO_003167,TND_PRO_003168,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1417, ""relative_time_seconds"": 1556740758.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740763.0, ""sequence_position"": 1417, ""sequence_duration"": 5.0}",2019-05-01T19:59:18Z,1.0,Processed_Linux_dataset
EDG_102167,TND_PRO_003168,TND_PRO_003169,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1418, ""relative_time_seconds"": 1556740763.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740768.0, ""sequence_position"": 1418, ""sequence_duration"": 5.0}",2019-05-01T19:59:23Z,1.0,Processed_Linux_dataset
EDG_102168,TND_PRO_003169,TND_PRO_003170,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1419, ""relative_time_seconds"": 1556740768.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740773.0, ""sequence_position"": 1419, ""sequence_duration"": 5.0}",2019-05-01T19:59:28Z,1.0,Processed_Linux_dataset
EDG_102169,TND_PRO_003170,TND_PRO_003171,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1420, ""relative_time_seconds"": 1556740773.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740778.0, ""sequence_position"": 1420, ""sequence_duration"": 5.0}",2019-05-01T19:59:33Z,1.0,Processed_Linux_dataset
EDG_102170,TND_PRO_003171,TND_PRO_003172,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1421, ""relative_time_seconds"": 1556740778.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740783.0, ""sequence_position"": 1421, ""sequence_duration"": 5.0}",2019-05-01T19:59:38Z,1.0,Processed_Linux_dataset
EDG_102171,TND_PRO_003172,TND_PRO_003173,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1422, ""relative_time_seconds"": 1556740783.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740788.0, ""sequence_position"": 1422, ""sequence_duration"": 5.0}",2019-05-01T19:59:43Z,1.0,Processed_Linux_dataset
EDG_102172,TND_PRO_003173,TND_PRO_003174,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1423, ""relative_time_seconds"": 1556740788.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740793.0, ""sequence_position"": 1423, ""sequence_duration"": 5.0}",2019-05-01T19:59:48Z,1.0,Processed_Linux_dataset
EDG_102173,TND_PRO_003174,TND_PRO_003175,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1424, ""relative_time_seconds"": 1556740793.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740798.0, ""sequence_position"": 1424, ""sequence_duration"": 5.0}",2019-05-01T19:59:53Z,1.0,Processed_Linux_dataset
EDG_102174,TND_PRO_003175,TND_PRO_003176,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1425, ""relative_time_seconds"": 1556740798.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740803.0, ""sequence_position"": 1425, ""sequence_duration"": 5.0}",2019-05-01T19:59:58Z,1.0,Processed_Linux_dataset
EDG_102175,TND_PRO_003176,TND_PRO_003177,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1426, ""relative_time_seconds"": 1556740803.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740808.0, ""sequence_position"": 1426, ""sequence_duration"": 5.0}",2019-05-01T20:00:03Z,1.0,Processed_Linux_dataset
EDG_102176,TND_PRO_003177,TND_PRO_003178,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1427, ""relative_time_seconds"": 1556740808.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740813.0, ""sequence_position"": 1427, ""sequence_duration"": 5.0}",2019-05-01T20:00:08Z,1.0,Processed_Linux_dataset
EDG_102177,TND_PRO_003178,TND_PRO_003179,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1428, ""relative_time_seconds"": 1556740813.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740818.0, ""sequence_position"": 1428, ""sequence_duration"": 5.0}",2019-05-01T20:00:13Z,1.0,Processed_Linux_dataset
EDG_102178,TND_PRO_003179,TND_PRO_003180,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1429, ""relative_time_seconds"": 1556740818.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740823.0, ""sequence_position"": 1429, ""sequence_duration"": 5.0}",2019-05-01T20:00:18Z,1.0,Processed_Linux_dataset
EDG_102179,TND_PRO_003180,TND_PRO_003181,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1430, ""relative_time_seconds"": 1556740823.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740828.0, ""sequence_position"": 1430, ""sequence_duration"": 5.0}",2019-05-01T20:00:23Z,1.0,Processed_Linux_dataset
EDG_102180,TND_PRO_003181,TND_PRO_003182,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1431, ""relative_time_seconds"": 1556740828.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740833.0, ""sequence_position"": 1431, ""sequence_duration"": 5.0}",2019-05-01T20:00:28Z,1.0,Processed_Linux_dataset
EDG_102181,TND_PRO_003182,TND_PRO_003183,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1432, ""relative_time_seconds"": 1556740833.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740838.0, ""sequence_position"": 1432, ""sequence_duration"": 5.0}",2019-05-01T20:00:33Z,1.0,Processed_Linux_dataset
EDG_102182,TND_PRO_003183,TND_PRO_003184,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1433, ""relative_time_seconds"": 1556740838.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740843.0, ""sequence_position"": 1433, ""sequence_duration"": 5.0}",2019-05-01T20:00:38Z,1.0,Processed_Linux_dataset
EDG_102183,TND_PRO_003184,TND_PRO_003185,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1434, ""relative_time_seconds"": 1556740843.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740848.0, ""sequence_position"": 1434, ""sequence_duration"": 5.0}",2019-05-01T20:00:43Z,1.0,Processed_Linux_dataset
EDG_102184,TND_PRO_003185,TND_PRO_003186,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1435, ""relative_time_seconds"": 1556740848.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740853.0, ""sequence_position"": 1435, ""sequence_duration"": 5.0}",2019-05-01T20:00:48Z,1.0,Processed_Linux_dataset
EDG_102185,TND_PRO_003186,TND_PRO_003187,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1436, ""relative_time_seconds"": 1556740853.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740858.0, ""sequence_position"": 1436, ""sequence_duration"": 5.0}",2019-05-01T20:00:53Z,1.0,Processed_Linux_dataset
EDG_102186,TND_PRO_003187,TND_PRO_003188,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1437, ""relative_time_seconds"": 1556740858.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740863.0, ""sequence_position"": 1437, ""sequence_duration"": 5.0}",2019-05-01T20:00:58Z,1.0,Processed_Linux_dataset
EDG_102187,TND_PRO_003188,TND_PRO_003189,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1438, ""relative_time_seconds"": 1556740863.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740868.0, ""sequence_position"": 1438, ""sequence_duration"": 5.0}",2019-05-01T20:01:03Z,1.0,Processed_Linux_dataset
EDG_102188,TND_PRO_003189,TND_PRO_003190,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1439, ""relative_time_seconds"": 1556740868.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740873.0, ""sequence_position"": 1439, ""sequence_duration"": 5.0}",2019-05-01T20:01:08Z,1.0,Processed_Linux_dataset
EDG_102189,TND_PRO_003190,TND_PRO_003191,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1440, ""relative_time_seconds"": 1556740873.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740878.0, ""sequence_position"": 1440, ""sequence_duration"": 5.0}",2019-05-01T20:01:13Z,1.0,Processed_Linux_dataset
EDG_102190,TND_PRO_003191,TND_PRO_003192,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1441, ""relative_time_seconds"": 1556740878.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740883.0, ""sequence_position"": 1441, ""sequence_duration"": 5.0}",2019-05-01T20:01:18Z,1.0,Processed_Linux_dataset
EDG_102191,TND_PRO_003192,TND_PRO_003193,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1442, ""relative_time_seconds"": 1556740883.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740888.0, ""sequence_position"": 1442, ""sequence_duration"": 5.0}",2019-05-01T20:01:23Z,1.0,Processed_Linux_dataset
EDG_102192,TND_PRO_003193,TND_PRO_003194,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1443, ""relative_time_seconds"": 1556740888.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740893.0, ""sequence_position"": 1443, ""sequence_duration"": 5.0}",2019-05-01T20:01:28Z,1.0,Processed_Linux_dataset
EDG_102193,TND_PRO_003194,TND_PRO_003195,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1444, ""relative_time_seconds"": 1556740893.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740898.0, ""sequence_position"": 1444, ""sequence_duration"": 5.0}",2019-05-01T20:01:33Z,1.0,Processed_Linux_dataset
EDG_102194,TND_PRO_003195,TND_PRO_003196,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1445, ""relative_time_seconds"": 1556740898.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740903.0, ""sequence_position"": 1445, ""sequence_duration"": 5.0}",2019-05-01T20:01:38Z,1.0,Processed_Linux_dataset
EDG_102195,TND_PRO_003196,TND_PRO_003197,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1446, ""relative_time_seconds"": 1556740903.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740908.0, ""sequence_position"": 1446, ""sequence_duration"": 5.0}",2019-05-01T20:01:43Z,1.0,Processed_Linux_dataset
EDG_102196,TND_PRO_003197,TND_PRO_003198,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1447, ""relative_time_seconds"": 1556740908.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740913.0, ""sequence_position"": 1447, ""sequence_duration"": 5.0}",2019-05-01T20:01:48Z,1.0,Processed_Linux_dataset
EDG_102197,TND_PRO_003198,TND_PRO_003199,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1448, ""relative_time_seconds"": 1556740913.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740918.0, ""sequence_position"": 1448, ""sequence_duration"": 5.0}",2019-05-01T20:01:53Z,1.0,Processed_Linux_dataset
EDG_102198,TND_PRO_003199,TND_PRO_003200,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1449, ""relative_time_seconds"": 1556740918.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740923.0, ""sequence_position"": 1449, ""sequence_duration"": 5.0}",2019-05-01T20:01:58Z,1.0,Processed_Linux_dataset
EDG_102199,TND_PRO_003200,TND_PRO_003201,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1450, ""relative_time_seconds"": 1556740923.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740928.0, ""sequence_position"": 1450, ""sequence_duration"": 5.0}",2019-05-01T20:02:03Z,1.0,Processed_Linux_dataset
EDG_102200,TND_PRO_003201,TND_PRO_003202,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1451, ""relative_time_seconds"": 1556740928.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740933.0, ""sequence_position"": 1451, ""sequence_duration"": 5.0}",2019-05-01T20:02:08Z,1.0,Processed_Linux_dataset
EDG_102201,TND_PRO_003202,TND_PRO_003203,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1452, ""relative_time_seconds"": 1556740933.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740938.0, ""sequence_position"": 1452, ""sequence_duration"": 5.0}",2019-05-01T20:02:13Z,1.0,Processed_Linux_dataset
EDG_102202,TND_PRO_003203,TND_PRO_003204,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1453, ""relative_time_seconds"": 1556740938.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740943.0, ""sequence_position"": 1453, ""sequence_duration"": 5.0}",2019-05-01T20:02:18Z,1.0,Processed_Linux_dataset
EDG_102203,TND_PRO_003204,TND_PRO_003205,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1454, ""relative_time_seconds"": 1556740943.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740948.0, ""sequence_position"": 1454, ""sequence_duration"": 5.0}",2019-05-01T20:02:23Z,1.0,Processed_Linux_dataset
EDG_102204,TND_PRO_003205,TND_PRO_003206,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1455, ""relative_time_seconds"": 1556740948.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740953.0, ""sequence_position"": 1455, ""sequence_duration"": 5.0}",2019-05-01T20:02:28Z,1.0,Processed_Linux_dataset
EDG_102205,TND_PRO_003206,TND_PRO_003207,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1456, ""relative_time_seconds"": 1556740953.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740958.0, ""sequence_position"": 1456, ""sequence_duration"": 5.0}",2019-05-01T20:02:33Z,1.0,Processed_Linux_dataset
EDG_102206,TND_PRO_003207,TND_PRO_003208,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1457, ""relative_time_seconds"": 1556740958.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740963.0, ""sequence_position"": 1457, ""sequence_duration"": 5.0}",2019-05-01T20:02:38Z,1.0,Processed_Linux_dataset
EDG_102207,TND_PRO_003208,TND_PRO_003209,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1458, ""relative_time_seconds"": 1556740963.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740968.0, ""sequence_position"": 1458, ""sequence_duration"": 5.0}",2019-05-01T20:02:43Z,1.0,Processed_Linux_dataset
EDG_102208,TND_PRO_003209,TND_PRO_003210,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1459, ""relative_time_seconds"": 1556740968.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740973.0, ""sequence_position"": 1459, ""sequence_duration"": 5.0}",2019-05-01T20:02:48Z,1.0,Processed_Linux_dataset
EDG_102209,TND_PRO_003210,TND_PRO_003211,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1460, ""relative_time_seconds"": 1556740973.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740978.0, ""sequence_position"": 1460, ""sequence_duration"": 5.0}",2019-05-01T20:02:53Z,1.0,Processed_Linux_dataset
EDG_102210,TND_PRO_003211,TND_PRO_003212,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1461, ""relative_time_seconds"": 1556740978.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740983.0, ""sequence_position"": 1461, ""sequence_duration"": 5.0}",2019-05-01T20:02:58Z,1.0,Processed_Linux_dataset
EDG_102211,TND_PRO_003212,TND_PRO_003213,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1462, ""relative_time_seconds"": 1556740983.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740988.0, ""sequence_position"": 1462, ""sequence_duration"": 5.0}",2019-05-01T20:03:03Z,1.0,Processed_Linux_dataset
EDG_102212,TND_PRO_003213,TND_PRO_003214,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1463, ""relative_time_seconds"": 1556740988.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740993.0, ""sequence_position"": 1463, ""sequence_duration"": 5.0}",2019-05-01T20:03:08Z,1.0,Processed_Linux_dataset
EDG_102213,TND_PRO_003214,TND_PRO_003215,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1464, ""relative_time_seconds"": 1556740993.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556740998.0, ""sequence_position"": 1464, ""sequence_duration"": 5.0}",2019-05-01T20:03:13Z,1.0,Processed_Linux_dataset
EDG_102214,TND_PRO_003215,TND_PRO_003216,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1465, ""relative_time_seconds"": 1556740998.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556741003.0, ""sequence_position"": 1465, ""sequence_duration"": 5.0}",2019-05-01T20:03:18Z,1.0,Processed_Linux_dataset
EDG_102215,TND_PRO_003216,TND_PRO_003217,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1466, ""relative_time_seconds"": 1556741003.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556741008.0, ""sequence_position"": 1466, ""sequence_duration"": 5.0}",2019-05-01T20:03:23Z,1.0,Processed_Linux_dataset
EDG_102216,TND_PRO_003217,TND_PRO_003218,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1467, ""relative_time_seconds"": 1556741008.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556741013.0, ""sequence_position"": 1467, ""sequence_duration"": 5.0}",2019-05-01T20:03:28Z,1.0,Processed_Linux_dataset
EDG_102217,TND_PRO_003218,TND_PRO_003219,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1468, ""relative_time_seconds"": 1556741013.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556741018.0, ""sequence_position"": 1468, ""sequence_duration"": 5.0}",2019-05-01T20:03:33Z,1.0,Processed_Linux_dataset
EDG_102218,TND_PRO_003219,TND_PRO_003220,creates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 1469, ""relative_time_seconds"": 1556741018.0, ""delta_time_ms"": 5000.0, ""cumulative_elapsed_time"": 1556741023.0, ""sequence_position"": 1469, ""sequence_duration"": 5.0}",2019-05-01T20:03:38Z,1.0,Processed_Linux_dataset
